City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
498,dongning,44.0622,131.1207,9.82000000000005,67,79,1.68,CN,1697233867
499,tual,-5.6667,132.75,27.02000000000004,85,97,6.75,ID,1697233867
500,ulan bator,47.9077,106.8832,-3.92999999999995,80,0,1.0,MN,1697233832
501,ngereklmadel,7.4883,134.4856,27.05000000000001,89,75,2.06,PW,1697233867
502,luena,-11.7833,19.9167,24.100000000000023,60,0,4.12,AO,1697233868
503,rongelap,11.1635,166.8941,28.260000000000048,76,93,3.28,MH,1697233757
504,bestobe,52.4994,73.0975,5.53000000000003,44,63,7.67,KZ,1697233868
505,riasi,33.0833,74.8333,21.120000000000005,43,85,3.29,IN,1697233868
506,san julian,21.0167,-102.1667,25.29000000000002,35,21,1.99,MX,1697233753
507,qusar,41.4273,48.4289,9.0,69,0,1.74,AZ,1697233869
508,kulhudhuffushi,6.6221,73.07,26.160000000000025,83,100,3.02,MV,1697233869
509,nadym,65.5333,72.5167,1.670000000000016,99,100,5.2,RU,1697233869
510,qusmuryn,52.4503,64.6311,8.650000000000034,53,100,8.29,KZ,1697233869
511,kurtamysh,54.9103,64.4319,5.8700000000000045,62,100,5.36,RU,1697233870
512,tobruk,32.0836,23.9764,21.53000000000003,68,1,3.33,LY,1697233870
513,choibalsan,48.0667,114.5,6.660000000000025,48,20,4.38,MN,1697233870
514,dudinka,69.4058,86.1778,1.490000000000009,93,98,6.71,RU,1697233867
515,odda,60.0691,6.5457,9.32000000000005,90,84,6.64,NO,1697233871
516,shiguai,40.7058,110.2856,7.140000000000043,39,0,0.94,CN,1697233871
517,kiunga,-6.1219,141.2906,24.430000000000007,95,93,1.96,PG,1697233871
518,meldola,44.1283,12.0625,20.04000000000002,73,0,0.89,IT,1697233871
519,lubango,-14.9172,13.4925,18.920000000000016,59,96,2.57,AO,1697233872
520,leh,34.1667,77.5833,5.210000000000036,41,1,1.98,IN,1697233872
521,urangan,-25.3,152.9,19.99000000000001,76,6,1.32,AU,1697233872
522,roswell,34.0232,-84.3616,19.120000000000005,88,100,2.06,US,1697233854
523,manokwari,-0.8667,134.0833,26.470000000000027,78,100,1.05,ID,1697233873
524,luganville,-15.5333,167.1667,27.410000000000025,72,95,4.34,VU,1697233873
525,kalmunai,7.4167,81.8167,24.870000000000005,89,100,3.06,LK,1697233873
526,magnolia,33.2671,-93.2393,24.930000000000007,73,87,2.55,US,1697233688
527,kodinsk,58.6881,99.1844,1.3600000000000136,85,100,2.13,RU,1697233874
528,luhacovice,49.0998,17.7575,19.510000000000048,90,34,2.83,CZ,1697233874
529,korla,41.7597,86.1469,16.810000000000002,34,31,3.95,CN,1697233874
530,leninsk,48.7119,45.1994,12.900000000000034,58,100,2.56,RU,1697233874
531,ghatanji,20.1333,78.3167,24.160000000000025,67,12,1.31,IN,1697233875
532,arroyo,41.6096,-4.7969,19.560000000000002,72,0,2.06,ES,1697233875
533,bodo,67.28,14.405,6.020000000000039,65,0,11.32,NO,1697233875
534,kristiansund,63.1115,7.732,6.360000000000014,87,40,3.09,NO,1697233876
535,pisco,-13.7,-76.2167,21.03000000000003,68,0,8.23,PE,1697233876
536,yur'yevets,57.3201,43.1041,6.410000000000025,83,33,6.4,RU,1697233876
537,al bawiti,28.3492,28.8659,21.74000000000001,47,0,2.63,EG,1697233876
538,wanning,18.8003,110.3967,24.610000000000014,88,100,3.79,CN,1697233877
539,alice springs,-23.7,133.8833,10.75,35,0,0.0,AU,1697233877
540,sarpol-e zahab,34.4611,45.8626,21.439999999999998,38,0,0.39,IR,1697233877
541,axim,4.8699,-2.2405,25.260000000000048,92,98,2.91,GH,1697233877
542,jamaame,0.0697,42.745,25.32000000000005,89,12,2.61,SO,1697233878
543,arenapolis,-14.4503,-56.8461,31.850000000000023,42,96,1.35,BR,1697233878
544,queenstown,-31.8976,26.8753,11.140000000000043,72,82,2.32,ZA,1697233878
545,point pedro,9.8167,80.2333,26.060000000000002,83,51,4.36,LK,1697233879
546,changyon,38.2508,125.0961,13.200000000000045,78,99,1.5,KP,1697233879
547,labasa,-16.4167,179.3833,28.340000000000032,70,63,3.49,FJ,1697233879
548,talaja,21.35,72.05,28.54000000000002,61,0,2.25,IN,1697233879
549,villa regina,-39.1,-67.0667,24.430000000000007,15,97,0.89,AR,1697233880
550,sheregesh,52.9209,87.9869,3.140000000000043,90,78,0.18,RU,1697233880
551,prado,-17.3411,-39.2208,24.82000000000005,85,91,7.01,BR,1697233880
552,pitimbu,-7.4706,-34.8086,27.33000000000004,79,6,6.45,BR,1697233880
553,palu,-0.8917,119.8707,24.310000000000002,94,69,1.61,ID,1697233880
554,xilin hot,43.9667,116.0333,4.470000000000027,58,0,3.53,CN,1697233721
555,sinabang,2.4803,96.3801,25.150000000000034,89,94,2.97,ID,1697233881
556,golfito,8.639,-83.166,27.27000000000004,89,100,1.62,CR,1697233881
557,gadzhiyevo,69.2551,33.3362,0.7600000000000477,80,18,2.99,RU,1697233881
558,zhezqazghan,47.7833,67.7667,5.090000000000032,51,75,4.19,KZ,1697233882
559,longquan,24.6719,102.1613,15.840000000000032,96,100,1.16,CN,1697233882
560,indramayu,-6.3264,108.32,26.260000000000048,70,45,3.67,ID,1697233882
561,gizo,-8.103,156.8419,27.600000000000023,75,91,0.93,SB,1697233883
562,toma,12.7667,-2.8833,30.950000000000045,37,76,0.44,BF,1697233883
563,bodaybo,57.8506,114.1933,2.180000000000007,82,100,6.07,RU,1697233883
564,qinzhou,21.95,108.6167,21.05000000000001,77,99,3.41,CN,1697233883
565,parkersburg,39.2667,-81.5615,24.629999999999995,52,0,2.57,US,1697233742
566,neryungri,56.6709,124.6491,0.6899999999999977,77,100,5.59,RU,1697233865
567,cranbrook,49.4999,-115.7688,12.910000000000025,62,75,1.54,CA,1697233884
